nama_provinsi,desa_kelurahan,ketersediaan_tempat_pembuangan_sampah,tahun
JAWA BARAT,TOBLONG,TIDAK ADA,2021.0
JAWA BARAT,SARIBAKTI,TIDAK ADA,2021.0
JAWA BARAT,PANGRUMASAN,TIDAK ADA,2021.0
JAWA BARAT,SUKANAGARA,TIDAK ADA,2021.0
JAWA BARAT,PURWAJAYA,ADA,2021.0
JAWA BARAT,PAMEUNGPEUK,TIDAK ADA,2021.0
JAWA BARAT,MANCAGAHAR,ADA,2021.0
JAWA BARAT,PAAS,ADA,2021.0
JAWA BARAT,MANDALAKASIH,ADA,2021.0
JAWA BARAT,JATIMULYA,ADA,2021.0
JAWA BARAT,BOJONG,TIDAK ADA,2021.0
JAWA BARAT,SIRNABAKTI,TIDAK ADA,2021.0
JAWA BARAT,BOJONG KIDUL,TIDAK ADA,2021.0
JAWA BARAT,CISOMPET,TIDAK ADA,2021.0
JAWA BARAT,CIHAURKUNING,TIDAK ADA,2021.0
JAWA BARAT,MARGAMULYA,ADA,2021.0
JAWA BARAT,SUKAMUKTI,TIDAK ADA,2021.0
JAWA BARAT,SUKANAGARA,TIDAK ADA,2021.0
JAWA BARAT,CIKONDANG,TIDAK ADA,2021.0
JAWA BARAT,DEPOK,TIDAK ADA,2021.0
JAWA BARAT,PANYINDANGAN,TIDAK ADA,2021.0
JAWA BARAT,JATISARI,TIDAK ADA,2021.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2021.0
JAWA BARAT,SINDANGSARI,TIDAK ADA,2021.0
JAWA BARAT,KARYASARI,TIDAK ADA,2021.0
JAWA BARAT,MAROKO,TIDAK ADA,2021.0
JAWA BARAT,SANCANG,TIDAK ADA,2021.0
JAWA BARAT,KARYAMUKTI,TIDAK ADA,2021.0
JAWA BARAT,SAGARA,TIDAK ADA,2021.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2021.0
JAWA BARAT,SIMPANG,TIDAK ADA,2021.0
JAWA BARAT,MEKAR MUKTI,TIDAK ADA,2021.0
JAWA BARAT,CIGARONGGONG,TIDAK ADA,2021.0
JAWA BARAT,MEKARWANGI,TIDAK ADA,2021.0
JAWA BARAT,NAJATEN,TIDAK ADA,2021.0
JAWA BARAT,CIKELET,TIDAK ADA,2021.0
JAWA BARAT,LINGGAMANIK,TIDAK ADA,2021.0
JAWA BARAT,KERTAMUKTI,TIDAK ADA,2021.0
JAWA BARAT,CIGADOG,TIDAK ADA,2021.0
JAWA BARAT,PAMALAYAN,TIDAK ADA,2021.0
JAWA BARAT,KARANGSARI,TIDAK ADA,2021.0
JAWA BARAT,CIJAMBE,TIDAK ADA,2021.0
JAWA BARAT,GIRIMUKTI,TIDAK ADA,2021.0
JAWA BARAT,CIROYOM,ADA,2021.0
JAWA BARAT,AWASSAGARA,TIDAK ADA,2021.0
JAWA BARAT,TIPAR,TIDAK ADA,2021.0
JAWA BARAT,BUNGBULANG,TIDAK ADA,2021.0
JAWA BARAT,HANJUANG,TIDAK ADA,2021.0
JAWA BARAT,GUNAMEKAR,TIDAK ADA,2021.0
JAWA BARAT,TEGALLEGA,TIDAK ADA,2021.0
JAWA BARAT,MEKARBAKTI,TIDAK ADA,2021.0
JAWA BARAT,MARGALAKSANA,ADA,2021.0
JAWA BARAT,BOJONG,TIDAK ADA,2021.0
JAWA BARAT,SINARJAYA,TIDAK ADA,2021.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2021.0
JAWA BARAT,CIHIKEU,ADA,2021.0
JAWA BARAT,WANGUNJAYA,TIDAK ADA,2021.0
JAWA BARAT,GUNUNG JAMPANG,TIDAK ADA,2021.0
JAWA BARAT,HEGARMANAH,ADA,2021.0
JAWA BARAT,MEKARMUKTI,TIDAK ADA,2021.0
JAWA BARAT,KARANGWANGI,TIDAK ADA,2021.0
JAWA BARAT,JAYABAYA,TIDAK ADA,2021.0
JAWA BARAT,CIJAYANA,TIDAK ADA,2021.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2021.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2021.0
JAWA BARAT,TANJUNGJAYA,TIDAK ADA,2021.0
JAWA BARAT,TANJUNGMULYA,TIDAK ADA,2021.0
JAWA BARAT,WANGUNJAYA,TIDAK ADA,2021.0
JAWA BARAT,SUKAMULYA,TIDAK ADA,2021.0
JAWA BARAT,PASIRLANGU,TIDAK ADA,2021.0
JAWA BARAT,TALAGAWANGI,ADA,2021.0
JAWA BARAT,JATIWANGI,ADA,2021.0
JAWA BARAT,PANYINDANGAN,ADA,2021.0
JAWA BARAT,TEGALGEDE,TIDAK ADA,2021.0
JAWA BARAT,DEPOK,TIDAK ADA,2021.0
JAWA BARAT,KARANGSARI,ADA,2021.0
JAWA BARAT,JAYAMEKAR,ADA,2021.0
JAWA BARAT,PAKENJENG,TIDAK ADA,2021.0
JAWA BARAT,GARUMUKTI,ADA,2021.0
JAWA BARAT,PANAWA,ADA,2021.0
JAWA BARAT,PANANJUNG,TIDAK ADA,2021.0
JAWA BARAT,LINGGARJATI,TIDAK ADA,2021.0
JAWA BARAT,CISEWU,ADA,2021.0
JAWA BARAT,GIRIMUKTI,TIDAK ADA,2021.0
JAWA BARAT,PAMALAYAN,ADA,2021.0
JAWA BARAT,CIKARANG,TIDAK ADA,2021.0
JAWA BARAT,SUKAJAYA,ADA,2021.0
JAWA BARAT,NYALINDUNG,ADA,2021.0
JAWA BARAT,KARANGSEWU,TIDAK ADA,2021.0
JAWA BARAT,MEKARSEWU,TIDAK ADA,2021.0
JAWA BARAT,PANGGALIH,TIDAK ADA,2021.0
JAWA BARAT,CARINGIN,ADA,2021.0
JAWA BARAT,INDRALAYANG,ADA,2021.0
JAWA BARAT,CIMAHI,ADA,2021.0
JAWA BARAT,SUKARAME,ADA,2021.0
JAWA BARAT,PURBAYANI,TIDAK ADA,2021.0
JAWA BARAT,SAMUDERAJAYA,ADA,2021.0
JAWA BARAT,SUKAMAJU,TIDAK ADA,2021.0
JAWA BARAT,SUKAMULYA,TIDAK ADA,2021.0
JAWA BARAT,MEKARMUKTI,TIDAK ADA,2021.0
JAWA BARAT,MEKARMULYA,TIDAK ADA,2021.0
JAWA BARAT,SUKALAKSANA,TIDAK ADA,2021.0
JAWA BARAT,SELAAWI,TIDAK ADA,2021.0
JAWA BARAT,MEKARWANGI,TIDAK ADA,2021.0
JAWA BARAT,LIMBANGAN TENGAH,ADA,2021.0
JAWA BARAT,LIMBANGAN BARAT,TIDAK ADA,2021.0
JAWA BARAT,GALIHPAKUWON,ADA,2021.0
JAWA BARAT,SURABAYA,TIDAK ADA,2021.0
JAWA BARAT,CIJOLANG,ADA,2021.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2021.0
JAWA BARAT,SIMPEN KALER,TIDAK ADA,2021.0
JAWA BARAT,PASIRWARU,ADA,2021.0
JAWA BARAT,SIMPEN KIDUL,TIDAK ADA,2021.0
JAWA BARAT,CIWANGI,ADA,2021.0
JAWA BARAT,CIGAGADE,TIDAK ADA,2021.0
JAWA BARAT,LIMBANGAN TIMUR,TIDAK ADA,2021.0
JAWA BARAT,DUNGUSWIRU,TIDAK ADA,2021.0
JAWA BARAT,PANGEUREUNAN,TIDAK ADA,2021.0
JAWA BARAT,SELAAWI,ADA,2021.0
JAWA BARAT,PUTRAJAWA,ADA,2021.0
JAWA BARAT,CIGAWIR,ADA,2021.0
JAWA BARAT,PELITAASIH,ADA,2021.0
JAWA BARAT,CIRAPUHAN,ADA,2021.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2021.0
JAWA BARAT,SAMIDA,TIDAK ADA,2021.0
JAWA BARAT,CIPAREUAN,TIDAK ADA,2021.0
JAWA BARAT,CIBIUK KALER,TIDAK ADA,2021.0
JAWA BARAT,CIBIUK KIDUL,TIDAK ADA,2021.0
JAWA BARAT,MAJASARI,TIDAK ADA,2021.0
JAWA BARAT,LINGKUNGPASIR,TIDAK ADA,2021.0
JAWA BARAT,CITANGTU,ADA,2021.0
JAWA BARAT,CIMARABAS,ADA,2021.0
JAWA BARAT,BABAKAN LOA,ADA,2021.0
JAWA BARAT,SUKAHURIP,TIDAK ADA,2021.0
JAWA BARAT,SUKAMULYA,ADA,2021.0
JAWA BARAT,CIHUNI,ADA,2021.0
JAWA BARAT,SUKARASA,TIDAK ADA,2021.0
JAWA BARAT,KARANGSARI,TIDAK ADA,2021.0
JAWA BARAT,SADANG,TIDAK ADA,2021.0
JAWA BARAT,SUKARATU,TIDAK ADA,2021.0
JAWA BARAT,TENJONAGARA,TIDAK ADA,2021.0
JAWA BARAT,TEGALPANJANG,ADA,2021.0
JAWA BARAT,CIGADOG,TIDAK ADA,2021.0
JAWA BARAT,LINGGAMUKTI,TIDAK ADA,2021.0
JAWA BARAT,SUKALAKSANA,TIDAK ADA,2021.0
JAWA BARAT,CIHERAS,ADA,2021.0
JAWA BARAT,CIPATUJAH,TIDAK ADA,2021.0
JAWA BARAT,SINDANGKERTA,ADA,2021.0
JAWA BARAT,CIKAWUNGGADING,TIDAK ADA,2021.0
JAWA BARAT,BANTARKALONG,ADA,2021.0
JAWA BARAT,DARAWATI,TIDAK ADA,2021.0
JAWA BARAT,NAGROG,TIDAK ADA,2021.0
JAWA BARAT,PAMEUTINGAN,TIDAK ADA,2021.0
JAWA BARAT,TOBONGJAYA,ADA,2021.0
JAWA BARAT,CIPANAS,TIDAK ADA,2021.0
JAWA BARAT,KERTASARI,ADA,2021.0
JAWA BARAT,CIANDUM,TIDAK ADA,2021.0
JAWA BARAT,NANGELASARI,ADA,2021.0
JAWA BARAT,PADAWARAS,TIDAK ADA,2021.0
JAWA BARAT,SUKAHURIP,TIDAK ADA,2021.0
JAWA BARAT,CIDADAP,TIDAK ADA,2021.0
JAWA BARAT,CIAWI,TIDAK ADA,2021.0
JAWA BARAT,CIKUPA,TIDAK ADA,2021.0
JAWA BARAT,KARANGNUNGGAL,ADA,2021.0
JAWA BARAT,KARANGMEKAR,ADA,2021.0
JAWA BARAT,CIKUKULU,TIDAK ADA,2021.0
JAWA BARAT,CIBATUIRENG,TIDAK ADA,2021.0
JAWA BARAT,CIBATU,TIDAK ADA,2021.0
JAWA BARAT,SARIMANGGU,ADA,2021.0
JAWA BARAT,SUKAWANGUN,TIDAK ADA,2021.0
JAWA BARAT,CINTAWANGI,TIDAK ADA,2021.0
JAWA BARAT,CIKAPINIS,TIDAK ADA,2021.0
JAWA BARAT,SARIMUKTI,TIDAK ADA,2021.0
JAWA BARAT,KUJANG,TIDAK ADA,2021.0
JAWA BARAT,CIKALONG,ADA,2021.0
JAWA BARAT,KALAPAGENEP,ADA,2021.0
JAWA BARAT,CIKANCRA,TIDAK ADA,2021.0
JAWA BARAT,SINGKIR,TIDAK ADA,2021.0
JAWA BARAT,PANYIARAN,TIDAK ADA,2021.0
JAWA BARAT,CIBEBER,TIDAK ADA,2021.0
JAWA BARAT,CIKADU,TIDAK ADA,2021.0
JAWA BARAT,MANDALAJAYA,TIDAK ADA,2021.0
JAWA BARAT,CIDADALI,TIDAK ADA,2021.0
JAWA BARAT,CIMANUK,TIDAK ADA,2021.0
JAWA BARAT,SINDANGJAYA,TIDAK ADA,2021.0
JAWA BARAT,KUBANGSARI,TIDAK ADA,2021.0
JAWA BARAT,TONJONGSARI,TIDAK ADA,2021.0
JAWA BARAT,CIBUNIASIH,ADA,2021.0
JAWA BARAT,PANGLIARAN,TIDAK ADA,2021.0
JAWA BARAT,TONJONG,ADA,2021.0
JAWA BARAT,CIBONGAS,ADA,2021.0
JAWA BARAT,TAWANG,ADA,2021.0
JAWA BARAT,NEGLASARI,ADA,2021.0
JAWA BARAT,CIKAWUNG,TIDAK ADA,2021.0
JAWA BARAT,JAYAMUKTI,TIDAK ADA,2021.0
JAWA BARAT,MARGALUYU,TIDAK ADA,2021.0
JAWA BARAT,MEKARSARI,TIDAK ADA,2021.0
JAWA BARAT,PANCAWANGI,TIDAK ADA,2021.0
JAWA BARAT,GUNUNGSARI,TIDAK ADA,2021.0
JAWA BARAT,CILUMBA,TIDAK ADA,2021.0
JAWA BARAT,PAKEMITAN,ADA,2021.0
JAWA BARAT,COGREG,ADA,2021.0
JAWA BARAT,CAYUR,ADA,2021.0
JAWA BARAT,LENGKONGBARANG,TIDAK ADA,2021.0
JAWA BARAT,SINDANGASIH,TIDAK ADA,2021.0
JAWA BARAT,TANJUNGBARANG,TIDAK ADA,2021.0
JAWA BARAT,LINGGALAKSANA,TIDAK ADA,2021.0
JAWA BARAT,CISEMPUR,TIDAK ADA,2021.0
JAWA BARAT,SETIAWARAS,TIDAK ADA,2021.0
JAWA BARAT,EUREUNPALAY,ADA,2021.0
JAWA BARAT,CIBALONG,ADA,2021.0
JAWA BARAT,SINGAJAYA,ADA,2021.0
JAWA BARAT,PARUNG,TIDAK ADA,2021.0
JAWA BARAT,PARUNGPONTENG,ADA,2021.0
JAWA BARAT,CIGUNUNG,TIDAK ADA,2021.0
JAWA BARAT,CIBANTENG,TIDAK ADA,2021.0
JAWA BARAT,BARUMEKAR,ADA,2021.0
JAWA BARAT,CIBUNGUR,TIDAK ADA,2021.0
JAWA BARAT,BURUJULJAYA,TIDAK ADA,2021.0
JAWA BARAT,GIRIKENCANA,TIDAK ADA,2021.0
JAWA BARAT,KARYABAKTI,TIDAK ADA,2021.0
JAWA BARAT,SIMPANG,ADA,2021.0
JAWA BARAT,PARAKANHONJE,TIDAK ADA,2021.0
JAWA BARAT,PAMIJAHAN,ADA,2021.0
JAWA BARAT,SUKAMAJU,ADA,2021.0
JAWA BARAT,WANGUNSARI,TIDAK ADA,2021.0
JAWA BARAT,HEGARWANGI,ADA,2021.0
JAWA BARAT,WAKAP,TIDAK ADA,2021.0
JAWA BARAT,SIRNAGALIH,TIDAK ADA,2021.0
JAWA BARAT,MERTAJAYA,TIDAK ADA,2021.0
JAWA BARAT,CIKADONGDONG,TIDAK ADA,2021.0
JAWA BARAT,BOJONGASIH,TIDAK ADA,2021.0
JAWA BARAT,SINDANGSARI,TIDAK ADA,2021.0
JAWA BARAT,GIRIJAYA,TIDAK ADA,2021.0
JAWA BARAT,TOBLONGAN,TIDAK ADA,2021.0
JAWA BARAT,CIKUYA,TIDAK ADA,2021.0
JAWA BARAT,CINTABODAS,TIDAK ADA,2021.0
JAWA BARAT,CIPICUNG,TIDAK ADA,2021.0
JAWA BARAT,BOJONGSARI,TIDAK ADA,2021.0
JAWA BARAT,MEKARLAKSANA,TIDAK ADA,2021.0
JAWA BARAT,BOJONGKAPOL,TIDAK ADA,2021.0
JAWA BARAT,PEDANGKAMULYAN,TIDAK ADA,2021.0
JAWA BARAT,BOJONGGAMBIR,ADA,2021.0
JAWA BARAT,CIROYOM,TIDAK ADA,2021.0
JAWA BARAT,WANDASARI,TIDAK ADA,2021.0
JAWA BARAT,CAMPAKASARI,TIDAK ADA,2021.0
JAWA BARAT,MANGKONJAYA,TIDAK ADA,2021.0
JAWA BARAT,KERTANEGLA,TIDAK ADA,2021.0
JAWA BARAT,PURWARAHARJA,TIDAK ADA,2021.0
JAWA BARAT,GIRIMUKTI,ADA,2021.0
JAWA BARAT,PARUMASAN,ADA,2021.0
JAWA BARAT,CUKANGKAWUNG,TIDAK ADA,2021.0
JAWA BARAT,SODONGHILIR,ADA,2021.0
JAWA BARAT,CIKALONG,TIDAK ADA,2021.0
JAWA BARAT,CIPAINGEUN,ADA,2021.0
JAWA BARAT,LEUWIDULANG,TIDAK ADA,2021.0
JAWA BARAT,MUNCANG,TIDAK ADA,2021.0
JAWA BARAT,SEPATNUNGGAL,ADA,2021.0
JAWA BARAT,CUKANGJAYAGUNA,TIDAK ADA,2021.0
JAWA BARAT,RAKSAJAYA,ADA,2021.0
JAWA BARAT,PAKALONGAN,TIDAK ADA,2021.0
JAWA BARAT,SUKABAKTI,TIDAK ADA,2021.0
JAWA BARAT,TARAJU,TIDAK ADA,2021.0
JAWA BARAT,CIKUBANG,TIDAK ADA,2021.0
JAWA BARAT,DEUDEUL,TIDAK ADA,2021.0
JAWA BARAT,PURWARAHAYU,TIDAK ADA,2021.0
JAWA BARAT,SINGASARI,TIDAK ADA,2021.0
JAWA BARAT,BANYUASIH,TIDAK ADA,2021.0
JAWA BARAT,RAKSASARI,ADA,2021.0
JAWA BARAT,KERTARAHARJA,TIDAK ADA,2021.0
JAWA BARAT,PAGERALAM,TIDAK ADA,2021.0
JAWA BARAT,JAHIANG,ADA,2021.0
JAWA BARAT,SERANG,TIDAK ADA,2021.0
JAWA BARAT,SALAWU,TIDAK ADA,2021.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2021.0
JAWA BARAT,TANJUNGSARI,TIDAK ADA,2021.0
JAWA BARAT,TENJOWARINGIN,TIDAK ADA,2021.0
JAWA BARAT,SUNDAWENANG,TIDAK ADA,2021.0
JAWA BARAT,KAWUNGSARI,TIDAK ADA,2021.0
JAWA BARAT,SUKARASA,TIDAK ADA,2021.0
JAWA BARAT,KUTAWARINGIN,TIDAK ADA,2021.0
JAWA BARAT,KARANGMUKTI,ADA,2021.0
JAWA BARAT,MARGALAKSANA,ADA,2021.0
JAWA BARAT,MANDALASARI,TIDAK ADA,2021.0
JAWA BARAT,SUKASARI,TIDAK ADA,2021.0
JAWA BARAT,PUSPASARI,TIDAK ADA,2021.0
JAWA BARAT,PUSPAHIANG,ADA,2021.0
JAWA BARAT,LUYUBAKTI,TIDAK ADA,2021.0
JAWA BARAT,PUSPARAHAYU,TIDAK ADA,2021.0
JAWA BARAT,CIMANGGU,TIDAK ADA,2021.0
JAWA BARAT,PUSPAJAYA,TIDAK ADA,2021.0
JAWA BARAT,CIKEUSAL,TIDAK ADA,2021.0
JAWA BARAT,CIBALANARIK,ADA,2021.0
JAWA BARAT,SUKANAGARA,TIDAK ADA,2021.0
JAWA BARAT,TANJUNGJAYA,TIDAK ADA,2021.0
JAWA BARAT,CILOLOHAN,TIDAK ADA,2021.0
JAWA BARAT,CINTAJAYA,TIDAK ADA,2021.0
JAWA BARAT,SUKASENANG,TIDAK ADA,2021.0
JAWA BARAT,SUKAPURA,ADA,2021.0
JAWA BARAT,LEUWIBUDAH,TIDAK ADA,2021.0
JAWA BARAT,SIRNAJAYA,TIDAK ADA,2021.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2021.0
JAWA BARAT,LINGGARAJA,TIDAK ADA,2021.0
JAWA BARAT,JANGGALA,TIDAK ADA,2021.0
JAWA BARAT,MARGALAKSANA,ADA,2021.0
JAWA BARAT,TARUNAJAYA,ADA,2021.0
JAWA BARAT,MANDALAHAYU,TIDAK ADA,2021.0
JAWA BARAT,MULYASARI,TIDAK ADA,2021.0
JAWA BARAT,KAWITAN,TIDAK ADA,2021.0
JAWA BARAT,MANDALAWANGI,TIDAK ADA,2021.0
JAWA BARAT,KARYAWANGI,TIDAK ADA,2021.0
JAWA BARAT,TANJUNGSARI,TIDAK ADA,2021.0
JAWA BARAT,MANDALAGUNA,TIDAK ADA,2021.0
JAWA BARAT,KARYAMANDALA,TIDAK ADA,2021.0
JAWA BARAT,BANJARWARINGIN,TIDAK ADA,2021.0
JAWA BARAT,KAPUTIHAN,TIDAK ADA,2021.0
JAWA BARAT,SETIAWANGI,TIDAK ADA,2021.0
JAWA BARAT,SUKAKERTA,TIDAK ADA,2021.0
JAWA BARAT,NEGLASARI,TIDAK ADA,2021.0
JAWA BARAT,JATIWARAS,TIDAK ADA,2021.0
JAWA BARAT,PAPAYAN,ADA,2021.0
JAWA BARAT,CIWARAK,ADA,2021.0
JAWA BARAT,KERSAGALIH,TIDAK ADA,2021.0
JAWA BARAT,MANDALAMEKAR,TIDAK ADA,2021.0
JAWA BARAT,KERTARAHAYU,TIDAK ADA,2021.0
JAWA BARAT,MANDALAHURIP,TIDAK ADA,2021.0
JAWA BARAT,CISARUA,TIDAK ADA,2021.0
JAWA BARAT,CIKONDANG,TIDAK ADA,2021.0
JAWA BARAT,CIJULANG,TIDAK ADA,2021.0
JAWA BARAT,CIAMPANAN,TIDAK ADA,2021.0
JAWA BARAT,CINEAM,ADA,2021.0
JAWA BARAT,RAJADATU,TIDAK ADA,2021.0
JAWA BARAT,ANCOL,TIDAK ADA,2021.0
JAWA BARAT,NAGARATENGAH,TIDAK ADA,2021.0
JAWA BARAT,PASIRMUKTI,TIDAK ADA,2021.0
JAWA BARAT,MADIASARI,TIDAK ADA,2021.0
JAWA BARAT,SIRNAJAYA,TIDAK ADA,2021.0
JAWA BARAT,KARANG JAYA,TIDAK ADA,2021.0
JAWA BARAT,KARANGLAYUNG,TIDAK ADA,2021.0
JAWA BARAT,CITALAHAB,TIDAK ADA,2021.0
JAWA BARAT,CIHAUR,TIDAK ADA,2021.0
JAWA BARAT,CILANGKAP,TIDAK ADA,2021.0
JAWA BARAT,PASIRPANJANG,TIDAK ADA,2021.0
JAWA BARAT,CIBEBER,TIDAK ADA,2021.0
JAWA BARAT,KAMULYAN,TIDAK ADA,2021.0
JAWA BARAT,MANONJAYA,ADA,2021.0
JAWA BARAT,MARGALUYU,TIDAK ADA,2021.0
JAWA BARAT,PASIRBATANG,TIDAK ADA,2021.0
JAWA BARAT,KALIMANGGIS,ADA,2021.0
JAWA BARAT,MARGAHAYU,TIDAK ADA,2021.0
JAWA BARAT,BATUSUMUR,TIDAK ADA,2021.0
JAWA BARAT,GUNAJAYA,TIDAK ADA,2021.0
JAWA BARAT,CINUNJANG,TIDAK ADA,2021.0
JAWA BARAT,GUNUNGTANJUNG,TIDAK ADA,2021.0
JAWA BARAT,BOJONGSARI,TIDAK ADA,2021.0
JAWA BARAT,JATIJAYA,ADA,2021.0
JAWA BARAT,TANJUNGSARI,TIDAK ADA,2021.0
JAWA BARAT,GIRIWANGI,TIDAK ADA,2021.0
JAWA BARAT,MALATISUKA,TIDAK ADA,2021.0
JAWA BARAT,CIKUNTEN,TIDAK ADA,2021.0
JAWA BARAT,SINGAPARNA,TIDAK ADA,2021.0
JAWA BARAT,CIPAKAT,ADA,2021.0
JAWA BARAT,CINTARAJA,TIDAK ADA,2021.0
JAWA BARAT,CIKUNIR,ADA,2021.0
JAWA BARAT,CIKADONGDONG,ADA,2021.0
JAWA BARAT,SUKAASIH,TIDAK ADA,2021.0
JAWA BARAT,SUKAMULYA,TIDAK ADA,2021.0
JAWA BARAT,SINGASARI,ADA,2021.0
JAWA BARAT,SUKAHERANG,ADA,2021.0
JAWA BARAT,SUKASUKUR,ADA,2021.0
JAWA BARAT,SALEBU,TIDAK ADA,2021.0
JAWA BARAT,MANGUNREJA,TIDAK ADA,2021.0
JAWA BARAT,MARGAJAYA,ADA,2021.0
JAWA BARAT,PASIRSALAM,TIDAK ADA,2021.0
JAWA BARAT,SUKALUYU,TIDAK ADA,2021.0
JAWA BARAT,SUKARAME,TIDAK ADA,2021.0
JAWA BARAT,SUKAMENAK,TIDAK ADA,2021.0
JAWA BARAT,SUKAKARSA,TIDAK ADA,2021.0
JAWA BARAT,PADASUKA,ADA,2021.0
JAWA BARAT,SUKARAPIH,ADA,2021.0
JAWA BARAT,WARGAKERTA,TIDAK ADA,2021.0
JAWA BARAT,KERSAMAJU,TIDAK ADA,2021.0
JAWA BARAT,NANGTANG,TIDAK ADA,2021.0
JAWA BARAT,PUSPARAJA,TIDAK ADA,2021.0
JAWA BARAT,JAYAPURA,TIDAK ADA,2021.0
JAWA BARAT,LENGKONGJAYA,TIDAK ADA,2021.0
JAWA BARAT,NANGERANG,TIDAK ADA,2021.0
JAWA BARAT,SUKAMANAH,ADA,2021.0
JAWA BARAT,SIRNARAJA,TIDAK ADA,2021.0
JAWA BARAT,CIDUGALEUN,TIDAK ADA,2021.0
JAWA BARAT,PARENTAS,ADA,2021.0
JAWA BARAT,PUSPAMUKTI,ADA,2021.0
JAWA BARAT,TENJONAGARA,TIDAK ADA,2021.0
JAWA BARAT,CIGALONTANG,TIDAK ADA,2021.0
JAWA BARAT,SIRNAGALIH,TIDAK ADA,2021.0
JAWA BARAT,TANJUNGKARANG,TIDAK ADA,2021.0
JAWA BARAT,SIRNAPUTRA,TIDAK ADA,2021.0
JAWA BARAT,ARJASARI,TIDAK ADA,2021.0
JAWA BARAT,CIAWANG,TIDAK ADA,2021.0
JAWA BARAT,CIGADOG,TIDAK ADA,2021.0
JAWA BARAT,LINGGAWANGI,TIDAK ADA,2021.0
JAWA BARAT,JAYAMUKTI,TIDAK ADA,2021.0
JAWA BARAT,MANDALAGIRI,TIDAK ADA,2021.0
JAWA BARAT,LINGGAMULYA,TIDAK ADA,2021.0
JAWA BARAT,CILAMPUNGHILIR,TIDAK ADA,2021.0
JAWA BARAT,RANCAPAKU,TIDAK ADA,2021.0
JAWA BARAT,MEKARJAYA,TIDAK ADA,2021.0
JAWA BARAT,CISARUNI,ADA,2021.0
JAWA BARAT,PADAKEMBANG,ADA,2021.0
JAWA BARAT,SARIWANGI,TIDAK ADA,2021.0
JAWA BARAT,SUKAHARJA,TIDAK ADA,2021.0
JAWA BARAT,JAYARATU,ADA,2021.0
JAWA BARAT,LINGGASIRNA,TIDAK ADA,2021.0
JAWA BARAT,SIRNASARI,TIDAK ADA,2021.0
JAWA BARAT,SUKAMULIH,ADA,2021.0
JAWA BARAT,SELAWANGI,TIDAK ADA,2021.0
JAWA BARAT,JAYAPUTRA,TIDAK ADA,2021.0
JAWA BARAT,LINGGAJATI,TIDAK ADA,2021.0
JAWA BARAT,TAWANGBANTENG,TIDAK ADA,2021.0
JAWA BARAT,SINAGAR,TIDAK ADA,2021.0
JAWA BARAT,GUNUNGSARI,TIDAK ADA,2021.0
JAWA BARAT,SUKAMAHI,TIDAK ADA,2021.0
JAWA BARAT,SUKAGALIH,TIDAK ADA,2021.0
JAWA BARAT,SUKARATU,TIDAK ADA,2021.0
JAWA BARAT,INDRAJAYA,TIDAK ADA,2021.0
JAWA BARAT,CISAYONG,TIDAK ADA,2021.0
JAWA BARAT,SUKAJADI,TIDAK ADA,2021.0
JAWA BARAT,SUKASUKUR,TIDAK ADA,2021.0
JAWA BARAT,SUKAMUKTI,ADA,2021.0
JAWA BARAT,NUSAWANGI,TIDAK ADA,2021.0
JAWA BARAT,CIKADU,ADA,2021.0
JAWA BARAT,CILEULEUS,ADA,2021.0
JAWA BARAT,JATIHURIP,TIDAK ADA,2021.0
JAWA BARAT,SUKASETIA,TIDAK ADA,2021.0
JAWA BARAT,PURWASARI,TIDAK ADA,2021.0
JAWA BARAT,SUKARAHARJA,TIDAK ADA,2021.0
JAWA BARAT,MEKARWANGI,ADA,2021.0
JAWA BARAT,SANTANAMEKAR,TIDAK ADA,2021.0
JAWA BARAT,BANYURASA,TIDAK ADA,2021.0
JAWA BARAT,CALINGCING,ADA,2021.0
JAWA BARAT,SUKAHENING,ADA,2021.0
JAWA BARAT,KIARAJANGKUNG,TIDAK ADA,2021.0
JAWA BARAT,KUDADEPA,TIDAK ADA,2021.0
JAWA BARAT,BANYURESMI,ADA,2021.0
JAWA BARAT,SUNDAKERTA,ADA,2021.0
JAWA BARAT,DAWAGUNG,ADA,2021.0
JAWA BARAT,RAJAPOLAH,ADA,2021.0
JAWA BARAT,MANGGUNGJAYA,ADA,2021.0
JAWA BARAT,MANGGUNGSARI,ADA,2021.0
JAWA BARAT,SUKARAJA,ADA,2021.0
JAWA BARAT,RAJAMANDALA,ADA,2021.0
JAWA BARAT,SUKANAGALIH,ADA,2021.0
JAWA BARAT,TANJUNGPURA,ADA,2021.0
JAWA BARAT,CONDONG,TIDAK ADA,2021.0
JAWA BARAT,BOJONGGAOK,TIDAK ADA,2021.0
JAWA BARAT,SINDANGRAJA,TIDAK ADA,2021.0
JAWA BARAT,KARANGMULYA,ADA,2021.0
JAWA BARAT,GERESIK,ADA,2021.0
JAWA BARAT,KARANGSEMBUNG,ADA,2021.0
